SCIENTIFIC NAME	OBSERVATION COUNT	LATITUDE	LONGITUDE	OBSERVATION DATE
Turdus flavipes	1	-20.49277	-41.02675	2017-03-22
Turdus flavipes	1	-20.49277	-41.02675	2017-03-22
Turdus flavipes	1	-19.1504872	-40.0681686	2017-06-15
Turdus flavipes	1	-19.1504872	-40.0681686	2017-06-15
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-06-29
Turdus flavipes	1	-20.49277	-41.02675	2017-07-12
Turdus flavipes	1	-20.49277	-41.02675	2017-07-12
Turdus flavipes	1	-19.9886763	-41.0098429	2017-09-05
Turdus flavipes	2	-20.438514399999995	-41.7973995	2017-09-28
Turdus flavipes	1	-20.505144100000003	-41.8062884	2017-09-30
Turdus flavipes	1	-20.587018899999997	-41.7603851	2017-09-29
Turdus flavipes	2	-20.505144100000003	-41.8062884	2017-09-28
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-09-22
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-09-22
Turdus flavipes	1	-20.587018899999997	-41.7603851	2017-09-29
Turdus flavipes	1	-20.438514399999995	-41.7973995	2017-09-30
Turdus flavipes	1	-20.5853046	-41.7613506	2017-09-26
Turdus flavipes	3	-20.49277	-41.02675	2017-10-01
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-10-28
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-10-28
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-10-28
Turdus flavipes	1	-20.580246300000002	-41.77533	2017-10-28
Turdus flavipes	1	-20.600236	-40.841238	2017-12-09
Turdus flavipes	9	-20.49277	-41.02675	2018-01-04
Turdus flavipes	1	-20.6903276	-41.3729076	2018-01-22
Turdus flavipes	1	-20.6758658	-41.3835829	2018-01-24
Turdus flavipes	1	-19.9073081	-40.5531549	2018-01-17
Turdus flavipes	4	-20.49277	-41.02675	2018-01-04
Turdus flavipes	1	-20.6758658	-41.3835829	2018-01-24
Turdus flavipes	1	-20.6758658	-41.3835829	2018-01-24
Turdus flavipes	4	-20.49277	-41.02675	2018-01-04
Turdus flavipes	9	-20.49277	-41.02675	2018-01-04
Turdus flavipes	1	-19.9073081	-40.5531549	2018-01-17
Turdus flavipes	1	-20.364126000000002	-40.659465999999995	2018-03-24
Turdus flavipes	1	-20.3808132	-40.64090170000001	2018-04-15
Turdus flavipes	1	-20.3808132	-40.64090170000001	2018-04-15
Turdus flavipes	1	-20.3243456	-41.3015985	2018-05-12
Turdus flavipes	1	-19.0577371	-39.976501500000005	2018-05-29
Turdus flavipes	3	-19.846526	-40.066755	2018-05-23
Turdus flavipes	1	-19.1504872	-40.0681686	2018-05-05
Turdus flavipes	2	-20.3670185	-40.660037200000005	2018-05-27
Turdus flavipes	1	-19.1504872	-40.0681686	2018-05-05
Turdus flavipes	1	-20.739063	-41.292167	2018-05-29
Turdus flavipes	1	-19.1504872	-40.0681686	2018-05-05
Turdus flavipes	1	-19.0577371	-39.976501500000005	2018-05-29
Turdus flavipes	1	-19.842759	-40.063998	2018-05-22
Turdus flavipes	1	-20.393931	-41.0269296	2018-05-27
Turdus flavipes	1	-19.1504872	-40.0681686	2018-05-05
Turdus flavipes	1	-19.1504872	-40.0681686	2018-05-05
Turdus flavipes	1	-20.350179699999998	-41.2642515	2018-05-12
Turdus flavipes	1	-19.847178	-40.063035	2018-05-22
Turdus flavipes	1	-20.739063	-41.292167	2018-06-08
Turdus flavipes	1	-20.739063	-41.292167	2018-06-08
Turdus flavipes	1	-19.016682100000004	-40.089454700000005	2018-07-19
Turdus flavipes	1	-20.49277	-41.02675	2018-07-25
Turdus flavipes	6	-20.49277	-41.02675	2018-07-24
Turdus flavipes	6	-20.49277	-41.02675	2018-07-31
Turdus flavipes	1	-20.49277	-41.02675	2018-08-23
Turdus flavipes	1	-19.9361692	-40.59967520000001	2018-09-14
Turdus flavipes	1	-19.9361692	-40.59967520000001	2018-09-14
Turdus flavipes	2	-20.580246300000002	-41.77533	2018-09-06
Turdus flavipes	2	-20.4704528	-40.982784499999994	2018-09-21
Turdus flavipes	1	-19.9389804	-40.6063699	2018-09-24
Turdus flavipes	2	-20.580246300000002	-41.77533	2018-09-01
Turdus flavipes	1	-19.9361692	-40.59967520000001	2018-09-14
Turdus flavipes	2	-20.4704528	-40.982784499999994	2018-09-21
Turdus flavipes	1	-20.301163600000002	-40.4783535	2018-10-06
Turdus flavipes	2	-20.49277	-41.02675	2018-10-22
Turdus flavipes	1	-20.49277	-41.02675	2018-10-22
Turdus flavipes	3	-20.49277	-41.02675	2018-10-21
Turdus flavipes	1	-20.4662103	-41.0050579	2018-10-03
Turdus flavipes	1	-19.9361692	-40.59967520000001	2018-11-21
Turdus flavipes	1	-20.383180499999998	-41.0277539	2018-12-22
Turdus flavipes	1	-20.49277	-41.02675	2019-03-08
Turdus flavipes	1	-20.49277	-41.02675	2019-03-08
Turdus flavipes	1	-19.9361692	-40.59967520000001	2019-05-04
Turdus flavipes	2	-19.9361692	-40.59967520000001	2019-07-15
Turdus flavipes	1	-20.372081	-40.666908	2019-07-21
Turdus flavipes	1	-20.681699899999998	-41.3477771	2019-09-10
Turdus flavipes	1	-20.6798826	-41.3709777	2019-09-10
Turdus flavipes	1	-20.4481751	-41.3751869	2019-09-15
Turdus flavipes	1	-20.49277	-41.02675	2019-10-30
Turdus flavipes	1	-20.49277	-41.02675	2019-10-30
Turdus flavipes	1	-20.364126000000002	-40.659465999999995	2019-11-01
Turdus flavipes	1	-20.393931	-41.0269296	2020-01-03
Turdus flavipes	2	-20.364126000000002	-40.659465999999995	2020-02-25
Turdus flavipes	1	-20.49277	-41.02675	2020-02-01
Turdus flavipes	3	-20.580246300000002	-41.77533	2020-04-23
Turdus flavipes	3	-20.580246300000002	-41.77533	2020-04-23
Turdus flavipes	2	-19.7165844	-40.3986631	2020-05-09
Turdus flavipes	2	-19.7165844	-40.3986631	2020-05-09
Turdus flavipes	1	-20.5814739	-41.7650503	2020-05-09
Turdus flavipes	1	-20.5814739	-41.7650503	2020-05-09
Turdus flavipes	2	-20.3157181	-40.807857500000004	2020-06-06
Turdus flavipes	8	-20.364126000000002	-40.659465999999995	2020-06-03
Turdus flavipes	3	-20.3700535	-40.6560941	2020-06-26
Turdus flavipes	2	-20.5811729	-41.7601997	2020-06-29
Turdus flavipes	1	-20.49277	-41.02675	2020-06-11
Turdus flavipes	1	-19.9152086	-40.4722595	2020-06-27
Turdus flavipes	4	-20.364126000000002	-40.659465999999995	2020-06-05
Turdus flavipes	1	-20.49277	-41.02675	2020-06-07
Turdus flavipes	2	-20.5811729	-41.7601997	2020-06-29
Turdus flavipes	1	-19.9152086	-40.4722595	2020-06-27
Turdus flavipes	1	-19.9152086	-40.4722595	2020-06-27
Turdus flavipes	1	-20.143424800000002	-40.3268674	2020-06-26
Turdus flavipes	1	-20.571562	-41.740538	2020-07-31
Turdus flavipes	1	-20.5812446	-41.760277200000004	2020-07-14
Turdus flavipes	1	-20.3700535	-40.6560941	2020-07-24
Turdus flavipes	1	-20.5812446	-41.760277200000004	2020-07-14
Turdus flavipes	2	-20.419470399999998	-40.672445	2020-08-30
Turdus flavipes	2	-20.5812446	-41.760277200000004	2020-08-01
Turdus flavipes	2	-20.364126000000002	-40.659465999999995	2020-08-26
Turdus flavipes	4	-20.361697699999997	-41.2483564	2020-08-31
Turdus flavipes	1	-20.571562	-41.740538	2020-08-03
Turdus flavipes	2	-20.5812446	-41.760277200000004	2020-08-01
Turdus flavipes	1	-20.571562	-41.740538	2020-08-01
Turdus flavipes	4	-20.361697699999997	-41.2483564	2020-08-31
Turdus flavipes	1	-19.9152086	-40.4722595	2020-08-11
Turdus flavipes	4	-20.361697699999997	-41.2483564	2020-09-01
Turdus flavipes	3	-20.361697699999997	-41.2483564	2020-09-01
Turdus flavipes	1	-20.356687899999997	-40.710649200000006	2020-09-30
Turdus flavipes	1	-19.956128699999997	-40.6064225	2020-09-10
Turdus flavipes	1	-19.956128699999997	-40.6064225	2020-09-10
Turdus flavipes	3	-20.361697699999997	-41.2483564	2020-09-02
Turdus flavipes	2	-20.364126000000002	-40.659465999999995	2020-09-21
Turdus flavipes	3	-20.361697699999997	-41.2483564	2020-09-03
Turdus flavipes	5	-20.361697699999997	-41.2483564	2020-09-02
Turdus flavipes	2	-20.361697699999997	-41.2483564	2020-09-04
Turdus flavipes	10	-20.301163600000002	-40.4783535	2020-09-09
Turdus flavipes	3	-20.361697699999997	-41.2483564	2020-09-03
Turdus flavipes	1	-20.393931	-41.0269296	2020-10-18
Turdus flavipes	1	-20.394305399999997	-41.0271437	2020-10-18
Turdus flavipes	1	-20.393931	-41.0269296	2020-10-17
Turdus flavipes	1	-20.393931	-41.0269296	2020-10-18
Turdus flavipes	1	-20.393931	-41.0269296	2020-10-18
Turdus flavipes	1	-20.566503	-41.009699100000006	2020-10-17
Turdus flavipes	2	-20.4704528	-40.982784499999994	2020-10-29
Turdus flavipes	1	-20.393931	-41.0269296	2020-10-17
Turdus flavipes	2	-20.5811729	-41.7601997	2020-10-04
Turdus flavipes	1	-20.566503	-41.009699100000006	2020-10-17
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-17
Turdus flavipes	1	-20.4704528	-40.982784499999994	2020-11-23
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-17
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-18
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-17
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-18
Turdus flavipes	1	-20.580246300000002	-41.77533	2020-11-17
Turdus flavipes	1	-20.580246300000002	-41.77533	2021-01-29
Turdus flavipes	3	-20.521685199999997	-41.078828	2021-01-22
Turdus flavipes	2	-20.4824727	-41.0613068	2021-01-21
Turdus flavipes	1	-20.580246300000002	-41.77533	2021-01-29
Turdus flavipes	2	-20.521685199999997	-41.078828	2021-01-20
Turdus flavipes	1	-20.4657359	-41.7438584	2021-02-17
Turdus flavipes	1	-20.445701800000002	-41.7359454	2021-02-16
Turdus flavipes	1	-20.4657359	-41.7438584	2021-02-14
Turdus flavipes	2	-20.5781955	-41.7846217	2021-02-15
Turdus flavipes	1	-20.489852399999997	-41.740186	2021-02-13
Turdus flavipes	1	-19.7225548	-41.806127399999994	1987-11-21
Turdus flavipes	1	-22.3735216	-44.7568148	1997-11-06
Turdus flavipes	1	-22.3735216	-44.7568148	1999-07-20
Turdus flavipes	1	-22.1127182	-45.055124799999994	2000-05-10
Turdus flavipes	2	-19.8704836	-43.971439600000004	2000-08-29
Turdus flavipes	1	-20.1	-43.489	2000-11-03
Turdus flavipes	4	-22.3735216	-44.7568148	2001-06-03
Turdus flavipes	3	-22.3735216	-44.7568148	2002-09-21
Turdus flavipes	1	-22.3660705	-44.7461557	2002-10-08
Turdus flavipes	4	-20.031445899999998	-43.68236029999999	2003-08-31
Turdus flavipes	1	-22.3735216	-44.7568148	2003-11-03
Turdus flavipes	2	-20.097742	-43.488417	2004-07-12
Turdus flavipes	1	-22.3660705	-44.7461557	2004-07-16
Turdus flavipes	1	-20.097742	-43.488417	2004-08-03
Turdus flavipes	1	-20.1002389	-43.48618	2004-08-11
Turdus flavipes	1	-20.097742	-43.488417	2005-10-16
Turdus flavipes	1	-22.3735216	-44.7568148	2005-10-08
Turdus flavipes	1	-20.0494811	-42.8820848	2006-10-10
Turdus flavipes	1	-20.0605779	-43.671839500000004	2007-11-29
Turdus flavipes	1	-22.8760171	-46.029796600000005	2009-04-14
Turdus flavipes	1	-22.8760171	-46.029796600000005	2009-04-14
Turdus flavipes	1	-19.953906600000003	-43.7810755	2010-02-27
Turdus flavipes	1	-19.6189008	-47.000005200000004	2010-09-29
Turdus flavipes	1	-22.3735216	-44.7568148	2010-10-17
Turdus flavipes	1	-22.3735216	-44.7568148	2010-11-10
Turdus flavipes	1	-22.3735216	-44.7568148	2011-05-16
Turdus flavipes	1	-22.3735216	-44.7568148	2011-05-28
Turdus flavipes	1	-22.368094600000003	-44.7406626	2012-01-05
Turdus flavipes	1	-22.3735216	-44.7568148	2012-09-07
Turdus flavipes	1	-22.3735216	-44.7568148	2012-10-08
Turdus flavipes	1	-22.3735216	-44.7568148	2012-10-08
Turdus flavipes	1	-22.3735216	-44.7568148	2012-10-08
Turdus flavipes	3	-22.33249	-44.7428	2012-12-30
Turdus flavipes	3	-22.3735216	-44.7568148	2012-12-30
Turdus flavipes	3	-22.3735216	-44.7568148	2012-12-30
Turdus flavipes	1	-20.709406	-42.46490479999999	2013-09-21
Turdus flavipes	1	-22.3735216	-44.7568148	2013-11-13
Turdus flavipes	8	-22.3735216	-44.7568148	2013-11-04
Turdus flavipes	1	-22.3735216	-44.7568148	2013-11-19
Turdus flavipes	1	-22.3735216	-44.7568148	2013-11-20
Turdus flavipes	2	-22.3735216	-44.7568148	2013-11-18
Turdus flavipes	2	-20.097742	-43.488417	2013-11-13
Turdus flavipes	1	-20.1026	-43.494	2013-11-13
Turdus flavipes	3	-22.3735216	-44.7568148	2013-11-13
Turdus flavipes	2	-22.3735216	-44.7568148	2014-05-31
Turdus flavipes	1	-20.1026	-43.494	2014-05-20
Turdus flavipes	1	-22.3735216	-44.7568148	2014-08-25
Turdus flavipes	1	-22.3735216	-44.7568148	2014-08-23
Turdus flavipes	1	-22.3735216	-44.7568148	2014-11-11
Turdus flavipes	1	-22.3735216	-44.7568148	2014-12-14
Turdus flavipes	1	-22.3735216	-44.7568148	2014-12-14
Turdus flavipes	1	-22.617435999999998	-45.392588	2014-12-11
Turdus flavipes	1	-22.3735216	-44.7568148	2014-12-14
Turdus flavipes	6	-22.617435999999998	-45.392588	2014-12-17
Turdus flavipes	1	-22.3735216	-44.7568148	2014-12-14
Turdus flavipes	6	-22.617435999999998	-45.392588	2014-12-17
Turdus flavipes	4	-22.541663	-45.179165000000005	2015-01-09
Turdus flavipes	5	-22.5756556	-45.25155	2015-02-05
Turdus flavipes	6	-22.375678399999998	-44.7629313	2015-03-26
Turdus flavipes	3	-22.3735216	-44.7568148	2015-03-27
Turdus flavipes	6	-22.375678399999998	-44.7629313	2015-03-25
Turdus flavipes	1	-22.617435999999998	-45.392588	2015-04-21
Turdus flavipes	3	-22.617435999999998	-45.392588	2015-04-10
Turdus flavipes	4	-22.5756556	-45.25155	2015-04-01
Turdus flavipes	2	-21.7212806	-43.924812	2015-05-05
Turdus flavipes	2	-22.536101000000002	-45.581396999999996	2015-05-28
Turdus flavipes	2	-19.96733	-43.18526	2015-05-03
Turdus flavipes	1	-19.96717	-43.185	2015-05-02
Turdus flavipes	2	-22.536101000000002	-45.581396999999996	2015-05-28
Turdus flavipes	1	-19.96717	-43.185	2015-05-03
Turdus flavipes	2	-19.96717	-43.185	2015-05-01
Turdus flavipes	2	-22.536101000000002	-45.581396999999996	2015-05-28
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	10	-22.3735216	-44.7568148	2015-06-22
Turdus flavipes	5	-20.097742	-43.488417	2015-08-08
Turdus flavipes	1	-19.5464448	-42.548933	2015-08-29
Turdus flavipes	1	-20.6174345	-43.63490170000001	2015-09-27
Turdus flavipes	1	-20.0605779	-43.671839500000004	2015-09-09
Turdus flavipes	1	-20.031445899999998	-43.68236029999999	2015-09-10
Turdus flavipes	5	-21.692673000000003	-45.8981591	2015-09-01
Turdus flavipes	1	-16.41439	-40.05999	2015-10-10
Turdus flavipes	1	-22.3735216	-44.7568148	2015-10-17
Turdus flavipes	6	-22.3735216	-44.7568148	2015-10-10
Turdus flavipes	1	-22.374053	-44.758912	2015-10-10
Turdus flavipes	1	-22.375678399999998	-44.7629313	2015-10-24
Turdus flavipes	1	-22.374053	-44.758912	2015-10-10
Turdus flavipes	1	-16.4346857	-40.0652504	2015-10-15
Turdus flavipes	1	-22.374053	-44.758912	2015-10-10
Turdus flavipes	1	-22.3735216	-44.7568148	2015-10-29
Turdus flavipes	1	-22.374053	-44.758912	2015-10-10
Turdus flavipes	1	-20.9268907	-42.541723299999994	2015-10-17
Turdus flavipes	4	-22.3735216	-44.7568148	2015-11-11
Turdus flavipes	4	-22.3735216	-44.7568148	2015-11-11
Turdus flavipes	12	-22.3735216	-44.7568148	2015-11-21
Turdus flavipes	1	-20.0605779	-43.671839500000004	2015-11-14
Turdus flavipes	1	-20.101335600000002	-43.492564	2015-12-14
Turdus flavipes	3	-22.3735216	-44.7568148	2015-12-04
Turdus flavipes	1	-20.1002389	-43.48618	2015-12-14
Turdus flavipes	1	-20.0605779	-43.671839500000004	2016-02-22
Turdus flavipes	1	-20.434371	-43.5108027	2016-05-14
Turdus flavipes	1	-20.0605779	-43.671839500000004	2016-05-26
Turdus flavipes	1	-20.434371	-43.5108027	2016-05-14
Turdus flavipes	1	-21.6009923	-44.570777899999996	2016-05-07
Turdus flavipes	1	-21.6009923	-44.570777899999996	2016-05-07
Turdus flavipes	1	-20.0605779	-43.671839500000004	2016-05-26
Turdus flavipes	1	-20.0605779	-43.671839500000004	2016-05-26
Turdus flavipes	1	-20.6850871	-43.3008823	2016-06-25
Turdus flavipes	1	-22.534344	-45.5824374	2016-06-11
Turdus flavipes	1	-20.7982044	-42.8620648	2016-06-12
Turdus flavipes	1	-22.4270209	-45.376363899999994	2016-06-25
Turdus flavipes	1	-22.878950699999997	-46.027674	2016-07-24
Turdus flavipes	1	-22.5756556	-45.25155	2016-07-11
Turdus flavipes	1	-22.526224399999997	-45.2801154	2016-07-07
Turdus flavipes	1	-22.5756556	-45.25155	2016-07-11
Turdus flavipes	1	-22.8617056	-46.0275539	2016-07-17
Turdus flavipes	1	-22.367419899999998	-44.747421700000004	2016-07-16
Turdus flavipes	4	-22.3735216	-44.7568148	2016-08-23
Turdus flavipes	2	-22.3735216	-44.7568148	2016-08-27
Turdus flavipes	1	-22.3735216	-44.7568148	2016-08-25
Turdus flavipes	1	-20.434371	-43.5108027	2016-09-16
Turdus flavipes	2	-22.878950699999997	-46.027674	2016-09-17
Turdus flavipes	1	-22.3735216	-44.7568148	2016-09-10
Turdus flavipes	1	-22.863287600000003	-46.033798100000006	2016-09-24
Turdus flavipes	1	-20.097742	-43.488417	2016-09-15
Turdus flavipes	1	-22.878950699999997	-46.027674	2016-09-24
Turdus flavipes	1	-22.470310100000003	-45.4054254	2016-09-23
Turdus flavipes	2	-21.692673000000003	-45.8981591	2016-09-07
Turdus flavipes	1	-18.424041199999998	-48.1640625	2016-10-22
Turdus flavipes	1	-22.5777593	-45.2636833	2016-10-01
Turdus flavipes	2	-22.878950699999997	-46.027674	2016-10-01
Turdus flavipes	4	-20.0605779	-43.671839500000004	2016-10-22
Turdus flavipes	1	-22.878950699999997	-46.027674	2016-10-22
Turdus flavipes	4	-19.9546319	-44.120934600000005	2016-10-22
Turdus flavipes	4	-19.9546319	-44.120934600000005	2016-10-22
Turdus flavipes	3	-22.548325	-45.371801399999995	2016-10-22
Turdus flavipes	1	-22.878950699999997	-46.027674	2016-10-28
Turdus flavipes	2	-22.878950699999997	-46.027674	2016-10-09
Turdus flavipes	4	-19.9546319	-44.120934600000005	2016-10-22
Turdus flavipes	2	-22.878950699999997	-46.027674	2016-11-11
Turdus flavipes	1	-20.7203264	-42.477592	2016-12-21
Turdus flavipes	2	-20.7203264	-42.477592	2016-12-21
Turdus flavipes	3	-22.4785253	-45.3754839	2016-12-29
Turdus flavipes	1	-22.2290438	-44.6969372	2016-12-01
Turdus flavipes	2	-22.2449	-45.7198	2017-01-10
Turdus flavipes	2	-22.878950699999997	-46.027674	2017-01-07
Turdus flavipes	3	-22.3735216	-44.7568148	2017-01-27
Turdus flavipes	2	-22.891404	-46.327426	2017-01-15
Turdus flavipes	2	-22.859865	-46.281653000000006	2017-01-14
Turdus flavipes	3	-22.3735216	-44.7568148	2017-01-04
Turdus flavipes	1	-22.355711	-44.7359	2017-01-28
Turdus flavipes	2	-22.3735216	-44.7568148	2017-02-12
Turdus flavipes	2	-22.321294100000003	-44.570530100000006	2017-04-15
Turdus flavipes	1	-20.0605779	-43.671839500000004	2017-04-30
Turdus flavipes	1	-22.3529633	-44.796071600000005	2017-04-20
Turdus flavipes	1	-22.3193711	-44.572686600000004	2017-04-15
Turdus flavipes	1	-20.0605779	-43.671839500000004	2017-04-30
Turdus flavipes	2	-22.37344	-44.755429	2017-05-18
Turdus flavipes	1	-20.4693794	-42.499205200000006	2017-05-13
Turdus flavipes	1	-22.3735216	-44.7568148	2017-05-10
Turdus flavipes	1	-22.5382087	-45.366077399999995	2017-05-06
Turdus flavipes	1	-22.695436899999997	-45.889313200000004	2017-05-06
Turdus flavipes	1	-22.535338	-45.362822200000004	2017-06-16
Turdus flavipes	2	-22.3660705	-44.7461557	2017-07-19
Turdus flavipes	2	-22.5048515	-45.3058281	2017-08-10
Turdus flavipes	1	-19.4375798	-42.788348	2017-08-02
Turdus flavipes	1	-22.5029009	-45.30940379999999	2017-08-15
Turdus flavipes	3	-22.506990100000003	-45.294171399999996	2017-08-19
Turdus flavipes	2	-22.530904100000004	-45.1683107	2017-09-16
Turdus flavipes	3	-22.574375699999997	-45.2500945	2017-09-02
Turdus flavipes	1	-22.3677578	-44.7408959	2017-09-03
Turdus flavipes	1	-22.3735216	-44.7568148	2017-09-23
Turdus flavipes	2	-21.7712173	-46.561298799999996	2017-10-16
Turdus flavipes	2	-20.0605779	-43.671839500000004	2017-10-28
Turdus flavipes	1	-22.3735216	-44.7568148	2017-10-22
Turdus flavipes	2	-20.0605779	-43.671839500000004	2017-10-28
Turdus flavipes	1	-22.5807128	-45.8149436	2017-11-15
Turdus flavipes	2	-16.3330913	-41.0110284	2017-12-27
Turdus flavipes	1	-22.3735216	-44.7568148	2017-12-26
Turdus flavipes	1	-22.3735216	-44.7568148	2017-12-10
Turdus flavipes	2	-16.406063800000002	-40.0540741	2017-12-29
Turdus flavipes	1	-16.3441704	-40.9829507	2017-12-27
Turdus flavipes	1	-22.371723100000004	-44.7520255	2017-12-30
Turdus flavipes	1	-16.4204644	-40.0597376	2017-12-29
Turdus flavipes	1	-22.3660705	-44.7461557	2017-12-29
Turdus flavipes	1	-22.878919	-46.325998	2018-01-16
Turdus flavipes	1	-22.3735216	-44.7568148	2018-01-01
Turdus flavipes	1	-22.3735216	-44.7568148	2018-01-01
Turdus flavipes	1	-22.5670782	-45.24718060000001	2018-01-16
Turdus flavipes	3	-22.534092	-45.263726	2018-02-17
Turdus flavipes	1	-22.3529633	-44.796071600000005	2018-03-29
Turdus flavipes	4	-22.541663	-45.179165000000005	2018-04-19
Turdus flavipes	1	-22.3625225	-44.734746	2018-04-28
Turdus flavipes	4	-22.541663	-45.179165000000005	2018-04-19
Turdus flavipes	2	-22.541663	-45.179165000000005	2018-04-14
Turdus flavipes	1	-22.568917300000003	-45.2295789	2018-04-08
Turdus flavipes	4	-22.541663	-45.179165000000005	2018-04-19
Turdus flavipes	1	-22.541663	-45.179165000000005	2018-04-19
Turdus flavipes	1	-22.541663	-45.179165000000005	2018-04-19
